Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSG00000278484,AC010998.3,0.04450749463402991,-3.4317123511903205,2.177354521138489e-31,0.6377774050651976,1.169184296863446,4.3442251426822453e-07,0.18658155275416688,-0.9619010905713319,1.0,0.03757130715303152,-3.354987093964467,3.0827272622109545e-10,0.07464522902480726,-2.3609682676373116,6.042661673397934e-06,0.4025291973336614,0.14551452474297055,1.0,0.24783162198141234,-0.600305517864564,0.8661784017417812,1.2919353565057232,2.3320755242045133,5.502705247124918e-19,0.11320922664306321,-1.6368601720751235,0.5842719067037989,0.14515249934669802,-0.8603168216277948,1.0
ENSG00000066468,FGFR2,0.11270446221843057,0.483687388767192,0.17072970058659484,0.10765552105959858,0.36810401563544604,0.3804512160609788,0.03860307988017246,-1.027048038577326,1.0,0.08107492596180488,-0.1272928414856902,1.0,0.03265728769835318,-1.4408667983022503,0.03150171006504374,0.05623569668632034,-0.6395731580540036,1.0,0.06496557081066148,-0.44929772976488147,1.0,0.10991360773619123,0.3555445185626205,0.6569029461114854,0.03234549332658949,-1.1822091762789952,1.0,0.0,-0.4090462307065543,1.0
ENSG00000107669,ATE1,0.17802997853611963,0.026251790862603208,1.0,0.1883971618542975,0.13411276593264754,0.8392357678747914,0.14154462622729902,-0.2691138789681937,1.0,0.15226266583070672,-0.21523628910615056,1.0,0.14929045804961452,-0.2391338475318956,0.9586026305669999,0.18350595760799268,0.08242770599361915,1.0,0.16361699315277708,-0.09750212197434838,1.0,0.2036104536752395,0.24688559862368953,0.775527711512809,0.16172746663294746,-0.06703192664075974,1.0,0.14515249934669802,0.20429807138442424,1.0
ENSG00000107672,NSMCE4A,0.34959919172213816,0.5918199411026261,0.025940602296855342,0.2414093502548574,-0.1631747999323625,0.8183265278319983,0.16084616616738526,-0.6847775208031486,1.0,0.2728863361641237,0.060798542998066196,1.0,0.2332663407025227,-0.18254354942958995,1.0,0.20718414568644336,-0.35486453018885644,1.0,0.1780537866662574,-0.5927587088112158,0.8674407453992043,0.24144956453523977,-0.13529730198140877,1.0,0.2587639466127159,0.003335247012865139,1.0,0.29030499869339604,0.35842590017801124,1.0
ENSG00000138162,TACC2,0.23761259232038548,0.40886781244906967,0.19873838555174783,0.21857333063615467,0.22312915087630092,0.6118391567038519,0.11580923964051738,-0.7019526646112806,1.0,0.19972115907664126,0.04871751880287345,1.0,0.0863085460599334,-1.2128278138246604,0.038579682354220844,0.16574731654915467,-0.2292320534399166,1.0,0.16361699315277708,-0.2567007168236022,1.0,0.183789967034287,-0.08487180060130362,1.0,0.16981383996459481,-0.1494817787758551,1.0,0.21772874902004705,0.47259692009732235,1.0
ENSG00000285973,AC063960.2,0.0,0.4325720730403386,1.0,0.0,0.6791437943800727,1.0,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.002406132252246722,4.508218938913605,0.7405527338530056,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000138152,BTBD16,0.0,0.4325720730403386,1.0,0.0,0.6791437943800727,1.0,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.002406132252246722,4.508218938913605,0.7405527338530056,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000107679,PLEKHA1,0.1708513503693406,-0.15037689624316997,0.8540658483406327,0.2030774601806064,0.1834486317560038,0.717472878358825,0.1801477061074715,0.0015996653971472874,1.0,0.17203703801651277,-0.10239040578259218,1.0,0.19361106278309384,0.08538604232673075,1.0,0.18350595760799268,0.0060416591932641595,1.0,0.1660231254050238,-0.1520316891117881,1.0,0.19820486640952517,0.1221233122735863,0.9803305239605578,0.19407295995953694,0.11783580070991695,1.0,0.21772874902004705,0.5494012798489394,1.0
ENSG00000285955,BX842242.1,0.0007178628166779017,0.8476095723191825,1.0,0.0008155721292393832,1.0941812936589166,0.8518826976659349,0.0,2.9984870535298107,1.0,0.0,1.1980661588019466,1.0,0.0,1.4595975281468334,1.0,0.0,1.8296616356136521,1.0,0.0,1.508218938913604,1.0,0.0,1.0488066346306653,1.0,0.008086373331647372,4.75010401620943,0.5725811849952187,0.0,6.442702810709502,1.0
ENSG00000166033,HTRA1,1.1973951782187402,0.2989242366055995,0.36925833628123106,0.5643759134336531,-1.0634317681287175,9.618559578598457e-05,1.1194893165250013,0.11766161700048935,1.0,1.698618570760741,0.8198771778487639,0.05513444239176884,1.5325598584155742,0.6314079800172768,0.12502188159893915,0.7606617920202278,-0.46773455409423315,1.0,1.073134984502038,0.05850247510951963,1.0,0.591010874384766,-0.8775389338150631,0.08895230793509126,1.932643226263722,0.928223762275285,0.39887144733894714,0.6531862470601412,-0.6128507825860926,1.0
ENSG00000187908,DMBT1,0.0021535884500337053,1.1106439781529769,0.726405063069847,0.0016311442584787663,0.6791437943800727,0.9368813379527524,0.0,1.9984870535298107,1.0,0.0019774372185806066,1.390711236744342,1.0,0.0,0.4595975281468334,1.0,0.0029597735098063336,2.0223067135560475,1.0,0.0,0.508218938913604,1.0,0.0,0.04880663463066526,1.0,0.0,2.3350665169305858,1.0,0.0,5.442702810709502,1.0
ENSG00000138161,CUZD1,0.004307176900067411,-0.6669636005105763,0.5961801536612512,0.004077860646196915,-0.6900900152856462,0.5624009399680915,0.00643384664669541,0.8692040365848444,1.0,0.00593231165574182,0.1536720394434914,1.0,0.009330653628100908,0.7815256230341978,0.8974364278270834,0.011839094039225334,1.1515897305010148,1.0,0.014436793513480331,1.4086832653626908,0.7405527338530056,0.010811174531428646,0.9492709610797512,0.6830122333583366,0.0,0.1651415154882736,1.0,0.0,3.272777809267191,1.0
ENSG00000213185,FAM24B,0.07465773293450179,0.7804953764606446,0.02185392575124694,0.035069601557293474,-0.6816035493978179,0.1414542552463797,0.01286769329339082,-1.477246377436586,1.0,0.04548105602735395,-0.15948584581613812,1.0,0.058316585175630674,0.22929990872504113,0.9183326956392854,0.05623569668632034,0.18580544583892777,1.0,0.03609198378370083,-0.48046574785856055,1.0,0.06486704718857188,0.39407385560533514,0.6802821451891107,0.008086373331647372,-1.7310226735271863,0.7907310220479632,0.0,0.37124044815287904,1.0
ENSG00000119965,C10orf88,0.10050079433490625,0.17551864425727315,0.7808272260322282,0.10928666531807733,0.333894625258091,0.4437108200590997,0.03216923323347705,-1.2991934951108735,1.0,0.09293954927328851,0.034835809933641215,1.0,0.03965527791942886,-1.215967521355228,0.07468779113902242,0.10951161986283435,0.2962294355325783,1.0,0.04812264504493444,-0.9355139933657046,0.7102054845119797,0.12973409437714375,0.5768530957386955,0.3272573690261691,0.03234549332658949,-1.2287017615214464,1.0,0.0,-0.45514264529600856,1.0
ENSG00000179988,PSTK,0.07178628166779018,0.6729310409062346,0.06087094764668921,0.053012188400559906,0.03703738655530753,1.0,0.02573538658678164,-0.7402807832703804,1.0,0.04745849324593456,-0.10644488300800692,1.0,0.018661307256201815,-1.4093964597031556,0.07991844624684077,0.029597735098063335,-0.7388127423189355,1.0,0.04090424828819427,-0.3105407464162484,1.0,0.07567822172000052,0.6358676012358195,0.3469975409887659,0.0,-2.747082524423286,0.4003657658688809,0.0,0.36055376935563155,1.0
ENSG00000095574,IKZF5,0.1672620362859511,-0.14827431920858647,0.8563185974725133,0.22509790767006974,0.43313640010693133,0.19094524365294963,0.09650769970043115,-0.8438632898839962,1.0,0.1463303541749649,-0.31962947184063717,1.0,0.14462513123556409,-0.3296514569521132,0.8177426317210582,0.17758641058838,-0.009438870452901593,1.0,0.13474340612581642,-0.4353240793663864,1.0,0.25045887664476363,0.5450944544326741,0.2878955864567977,0.12938197330635795,-0.418248565414129,1.0,0.07257624967334901,-0.421483333944777,1.0
ENSG00000196177,ACADSB,0.9217358566144258,-1.8507847706671985,2.011396416200428e-14,5.792193261858099,1.7649192653978414,1.1663952053511484e-17,1.4154462622729902,-0.9422749646578432,1.0,0.5991634772299238,-2.273822930772596,6.37084019842092e-07,0.7651135975042744,-1.8955995797546246,6.056524248498717e-05,2.7348307230610525,0.031134664747255014,1.0,2.398913855489982,-0.17251580681086187,1.0,4.492043017808602,0.8687619106095696,0.01779371170479686,0.9622784264660373,-1.4974015948942898,0.6407100737527807,1.7418299921603764,-0.6627867056156577,1.0
ENSG00000188620,HMX3,0.0,0.4325720730403386,1.0,0.0008155721292393832,2.6791437943800727,0.5302736060970255,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.0,2.508218938913604,1.0,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000188816,HMX2,0.006460765350101116,0.2309382118706873,1.0,0.006524577033915065,0.26410629510122874,1.0,0.0,-0.0015129464701892914,1.0,0.007909748874322426,0.7126393316317037,1.0,0.0,-1.5404024718531657,0.4965495523316115,0.005919547019612667,0.5077335407262895,1.0,0.0072183967567401655,0.6502379437860331,1.0,0.007207449687619097,0.5633798074604242,0.9587428524734541,0.008086373331647372,1.3808702065437108,1.0,0.0,3.4427028107095032,1.0
ENSG00000154473,BUB3,1.6675953231427658,0.541159579266374,0.03280277628526458,1.2527187905116925,-0.050670413951358184,1.0,0.675553897903018,-0.9462388180316152,1.0,1.2952213781702973,0.009929667859814861,1.0,0.688135705072442,-0.9609886588803118,0.07085281830317257,1.1128748396871815,-0.2234035943586055,1.0,0.8012420399981584,-0.7294418629272059,0.7189690539080417,1.6414966663552495,0.3991407572464384,0.45964517887624945,0.630737119868495,-1.0397528739917699,1.0,1.5241012431403294,0.21104524311026857,1.0
ENSG00000154478,GPR26,0.0,0.4325720730403386,1.0,0.0,0.6791437943800727,1.0,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.0,2.508218938913604,1.0,0.0018018624219047743,4.048806634630665,0.4079410199384713,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000121898,CPXM2,0.06604337913436696,-0.6648937363952796,0.07953082174558267,0.03099174091109656,-1.855632949172867,4.2269823657623747e-07,0.23805232592773018,1.4230473269271622,0.5097772912904782,0.1483077913935455,0.7490261460112437,0.28861731481389236,0.17494975552689204,1.0105575153561337,0.03130416995491549,0.05031614966670767,-0.8861097362834309,1.0,0.1660231254050238,0.9198255327921756,0.34878984306687055,0.048650285391428905,-0.9987068265719672,0.1584619118683058,0.46092327990390025,2.4348242973314336,0.00010514686544356154,0.14515249934669802,1.096927973867773,1.0
ENSG00000182022,CHST15,0.2749414587876364,-0.12329519701150682,0.8846317474782175,0.37434760732087685,0.48434412429873075,0.10303693739132745,0.22518463263433935,-0.3600420557926651,1.0,0.2728863361641237,-0.1071590572926473,1.0,0.1889457359690434,-0.6656584239617489,0.3217690721514348,0.2101439191962497,-0.4932679831187827,1.0,0.2526438864859058,-0.2222672197597284,1.0,0.36037248438095487,0.3423063211915105,0.5710460209061741,0.283023066607658,-0.023462592391890746,1.0,0.29030499869339604,0.20621019232820093,1.0
ENSG00000065154,OAT,0.07178628166779018,-0.49793107979013085,0.23976576344078526,0.0676924867268688,-0.5795904740200957,0.17592341875017709,0.08364000640704033,-0.0768010737744258,1.0,0.120623670333417,0.4243420146256214,0.8345344868645284,0.1889457359690434,1.1589380500131243,0.008435667013480646,0.07991388476477101,-0.20218723042568776,1.0,0.14918019963929674,0.7609850092935719,0.5839238347318488,0.03964097328190504,-1.2824997925725579,0.04940222090549601,0.2668503199443633,1.602350395765738,0.0691066889008027,0.14515249934669802,1.111785932594886,1.0
ENSG00000107902,LHPP,0.2490983973872319,-0.13571168653418808,0.8637648292759001,0.25282736006420875,-0.10213157320981536,0.9501936551876311,0.28308925245459804,0.10771612328456981,1.0,0.296615582787091,0.17320169775436245,1.0,0.32424021357650656,0.312756139817564,0.5995550395603382,0.2456612013139257,-0.11787094449221236,1.0,0.3103910605398271,0.24287437239261034,1.0,0.2540626014885732,-0.07524184507891696,1.0,0.25067757328106854,-0.06153826425127207,1.0,0.29030499869339604,0.3394150022974811,1.0
ENSG00000189319,FAM53B,0.248380534570554,-0.1328565406995963,0.8654181184162297,0.22591347979930912,-0.29994721585694717,0.5199814162566845,0.27665540580790265,0.08070814177855667,1.0,0.2432247778854146,-0.1354499103606288,1.0,0.3778914719380868,0.5663425326835836,0.22881918057602732,0.23382210727470035,-0.18603217149149298,1.0,0.320015589548814,0.2981837240971401,1.0,0.30631661172381164,0.23423822234048686,0.7672780441008865,0.29110943993930544,0.15973613246618346,1.0,0.21772874902004705,0.022742632861614043,1.0
ENSG00000278831,AL513190.1,0.004307176900067411,-0.15239042768081745,1.0,0.0032622885169575327,-0.5224900667895778,0.8159691963637268,0.00643384664669541,1.298047335388719,1.0,0.013842060530064246,1.876138063914583,0.21815259213610577,0.002332663407025227,-0.24084218999425744,1.0,0.0,-0.9252258665498152,1.0,0.004812264504493444,0.44932524986003664,1.0,0.009009312109523871,1.174337516714524,0.5804110255532298,0.0,0.5801790147671175,1.0,0.0,3.687815308546035,1.0
ENSG00000233334,FAM53B-AS1,0.0007178628166779017,-2.5674279269596614,0.014441230344885503,0.01631144258478766,2.3710214990177416,0.0002822847146044879,0.0,-0.04590706582864268,1.0,0.0019774372185806066,-0.8019338411980552,1.0,0.006997990221075681,0.5527069325383165,1.0,0.011839094039225334,1.293608735373443,1.0,0.004812264504493444,0.13898512924788609,1.0,0.0018018624219047743,-0.9511933653693347,0.6734310767993652,0.0,0.29067239757213237,1.0,0.0,3.39830869135105,1.0
ENSG00000203791,EEF1AKMT2,0.2002837258531346,0.05604353606570989,0.9977113472632094,0.2087864650852821,0.13402155819070716,0.8303432533045088,0.07077231311364951,-1.3751031611800433,1.0,0.17005960079793217,-0.20448039629370118,1.0,0.15395578486366499,-0.3508302279603921,0.7777862980225781,0.2012645986668307,0.06474197987644459,1.0,0.1876783156752443,-0.045981308036863844,1.0,0.2594681887542875,0.4771716655565019,0.37684140138519057,0.11320922664306321,-0.7122391978477705,1.0,0.21772874902004705,0.47259692009732235,1.0
ENSG00000165660,ABRAXAS2,0.14931546586900357,0.2542348317818255,0.5729457633029827,0.14598741113384958,0.19945333675897547,0.7037672839422691,0.05790461982025869,-1.071902274361586,1.0,0.120623670333417,-0.12386193608541696,1.0,0.12596382397936226,-0.05136439113054436,1.0,0.09767252582360901,-0.42272552602063307,1.0,0.10586981909885576,-0.3150775270130204,1.0,0.1459508561742867,0.1775399487528686,0.9101791419497973,0.056604613321531605,-1.0615382642512725,1.0,0.29030499869339604,1.3616188820218689,1.0
ENSG00000019995,ZRANB1,0.2512519858372656,0.22968781059310395,0.5813001087065723,0.23814706173789987,0.11567743407559528,0.8669050840419874,0.15441231952068984,-0.5048616816376925,1.0,0.241247340666834,0.12377237645463168,1.0,0.16795176530581635,-0.4353863007775094,0.6355831331474954,0.18054618409818635,-0.31548986440266535,1.0,0.13955567063030985,-0.7124258201365752,0.766229357669732,0.2738830881295257,0.33177988751779,0.5950365234707695,0.19407295995953694,-0.1682822182369179,1.0,0.14515249934669802,-0.14726037107001977,1.0
ENSG00000175029,CTBP2,0.6970447949942425,-0.5975387153842012,0.02916299868989876,1.4892347079911137,0.9093882650961967,0.00011177374416114987,0.579046198202587,-0.7377847704663101,1.0,0.648599407694439,-0.6114796445284689,0.5849978463180905,0.40821609622941474,-1.2995340894061387,0.009152852193758578,1.0714380105498928,0.17267052393585575,1.0,0.8686137430610665,-0.15306705698749576,1.0,1.3459912291628664,0.5615899484217097,0.18527343829091447,0.5741325065469635,-0.7447145385968061,1.0,0.6531862470601412,-0.5033261788059739,1.0
ENSG00000273599,AL731571.1,0.0,-2.374782849017265,0.19880446549673028,0.0016311442584787663,-0.32085620561992734,1.0,0.0,1.191132131472207,1.0,0.003954874437161213,1.1980661588019466,0.9978224501970601,0.002332663407025227,0.7591578100057434,0.964714404763936,0.0029597735098063336,1.1292219174725604,1.0,0.0072183967567401655,2.0487873202763085,0.7977870905336603,0.0036037248438095487,1.0488066346306653,0.8005723091753738,0.008086373331647372,2.634626798789493,1.0,0.07257624967334901,5.742263092568411,1.0
ENSG00000282787,AL157888.1,0.01220366788352433,0.21017965170389008,0.9415454912273696,0.009786865550872598,-0.17500533915647232,1.0,0.0,-0.88415599583203,1.0,0.009887186092903033,0.028141157359633517,1.0,0.002332663407025227,-1.3983834669807367,0.36637871491408536,0.0029597735098063336,-1.0283193595139197,1.0,0.019249058017973775,1.005718598384422,0.9020351647691713,0.02522607390666684,1.4638441339095092,0.09440131813466912,0.0,-0.5475765324312549,1.0,0.0,2.5600597613476617,1.0
ENSG00000228021,AL158835.1,0.0,0.4325720730403386,1.0,0.0,0.6791437943800727,1.0,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.0,2.508218938913604,1.0,0.0,2.0488066346306653,1.0,0.008086373331647372,6.335066516930586,0.3100375678566826,0.0,7.442702810709502,1.0
ENSG00000224023,EDRF1-DT,0.0416360433673183,1.3379351989022625,0.0005465410546896163,0.017127014714027045,-0.5052807767573553,0.5124503692184131,0.01286769329339082,-0.31136820905697515,1.0,0.025706683841547884,0.25053357869608117,1.0,0.011663317035126136,-0.8134209662595806,0.508088925145359,0.008879320529419001,-1.0529814137481894,1.0,0.019249058017973775,-0.14203502205926988,1.0,0.01621676179714297,-0.43662019253957585,0.848733071469344,0.008086373331647372,-0.571824078677933,1.0,0.0,1.5238395734349086,1.0
ENSG00000234134,AL158835.2,0.0007178628166779017,0.8476095723191825,1.0,0.0,-0.32085620561992734,1.0,0.0,2.9984870535298107,1.0,0.0,1.1980661588019466,1.0,0.0,1.4595975281468334,1.0,0.0,1.8296616356136521,1.0,0.002406132252246722,2.923256438192449,0.9403280803786032,0.0018018624219047743,2.463844133909509,0.6802821451891107,0.0,3.3350665169305858,1.0,0.0,6.442702810709502,1.0
ENSG00000107938,EDRF1,0.1220366788352433,0.4157963602895114,0.25257103133642567,0.0864506456993746,-0.25886931872422636,0.6658856044012458,0.05790461982025869,-0.6654267885861667,1.0,0.08898467483612729,-0.15795513475382528,1.0,0.12363116057233704,0.35961664705006724,0.6187049027095483,0.08287365827457734,-0.24309470682166223,1.0,0.06737170306290821,-0.564537403521709,0.9403695301747608,0.111715470158096,0.19953807083966701,0.8851735436285741,0.08086373331647373,-0.18849543912642686,1.0,0.29030499869339604,1.7646309055968654,1.0
ENSG00000154485,MMP21,0.0007178628166779017,2.4325720730403386,0.5813001087065723,0.0,0.6791437943800727,1.0,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.0,2.508218938913604,1.0,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000188690,UROS,0.9102500515475794,0.30846298573094977,0.3490373968820937,0.6736625787517305,-0.27657111290357306,0.5302736060970255,0.8042308308369263,0.043183107740437376,1.0,0.8542528784268221,0.14170690762239438,1.0,0.6298191198968113,-0.3363043432278301,0.7567337796607189,0.7251445099025517,-0.11542528355581655,1.0,0.7892113787369247,0.014515546621580888,1.0,0.8108380898571484,0.05843533582844235,1.0,0.6226507465368477,-0.3297226141798663,1.0,0.8709149960801882,0.1694451625452432,1.0
ENSG00000107949,BCCIP,0.664740968243737,0.4808378287974937,0.08260453370736782,0.48608098902667235,-0.1511577402605,0.8382244799612978,0.2444861725744256,-1.104666231590501,1.0,0.6545317193501808,0.35151846888406524,0.7944181529156851,0.2659236284008759,-1.04198007807466,0.05398678916705219,0.49724194964746404,-0.08630611170663594,1.0,0.3753566313504886,-0.5207780754863456,0.9354580764735556,0.607227636181909,0.23172837304873595,0.7489269379416871,0.3800595465874265,-0.46367527482230997,1.0,0.36288124836674507,-0.378539693988195,1.0
ENSG00000089876,DHX32,0.2584306140040446,0.3118782561485196,0.3782827286466815,0.2275446240577879,0.05020359659831408,1.0,0.11580923964051738,-0.8918572331988242,1.0,0.28079608503844616,0.3878316049681543,0.7848478138083157,0.11896583375828658,-0.9353597765046291,0.1287452408677864,0.16574731654915467,-0.4262365889385129,1.0,0.16842925765727051,-0.41215488605853556,1.0,0.2594681887542875,0.2614894658096063,0.7269675347200798,0.16172746663294746,-0.40832534639505313,1.0,0.29030499869339604,0.6085478293081836,1.0
ENSG00000203780,FANK1,0.06676124195104487,0.4173053163870275,0.35520370004994306,0.04974989988360237,-0.16107576158315773,0.8961881811898392,0.00643384664669541,-2.141064298868983,1.0,0.09689442371044972,0.9715576289932661,0.12971277583788302,0.03265728769835318,-0.7049742388012703,0.4396872974577187,0.04143682913728867,-0.33491013133445335,1.0,0.033685851531454106,-0.6563528280344997,0.9403280803786032,0.059461459922857555,0.17048519121891736,0.9878128574271133,0.024259119994942117,-0.7942165000143806,1.0,0.0,0.2980445678776209,1.0
ENSG00000148848,ADAM12,0.1651084478359174,0.3099065246508683,0.4377183415605077,0.06035233756371435,-1.4561721701320982,1.0386753020664073e-05,0.10937539299382197,-0.31540372229213265,1.0,0.286728396694188,1.1882183728455984,0.004348175657902747,0.22626835048144703,0.7614244169776883,0.10792648594570703,0.08879320529419,-0.6735229330720078,1.0,0.1876783156752443,0.4566485906658957,0.890254944429386,0.06486704718857188,-1.186754845608808,0.04626560070482268,0.16981383996459481,0.3187647046014854,1.0,0.29030499869339604,1.254855901269928,1.0
ENSG00000235180,LINC00601,0.0,0.4325720730403386,1.0,0.0008155721292393832,2.6791437943800727,0.5302736060970255,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.0,2.508218938913604,1.0,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000154493,C10orf90,0.0014357256333558035,3.0175345737614947,0.2565577254470981,0.0,0.09418129365891659,1.0,0.0,3.4135245528086546,1.0,0.0,1.6131036580807905,1.0,0.0,1.8746350274256773,1.0,0.0,2.244699134892496,1.0,0.0,1.923256438192448,1.0,0.0,1.4638441339095092,1.0,0.0,3.7501040162094297,1.0,0.0,6.857740309988346,1.0
ENSG00000287326,AL589787.1,0.0,-0.8893560218470231,0.8654872451586562,0.0,-0.6427843005072891,0.8683489963484365,0.0,2.676558958642449,1.0,0.0019774372185806066,2.1980661588019457,0.9728466279330429,0.004665326814050454,3.4595975281468343,0.17148494474840983,0.0,1.5077335407262904,1.0,0.0,1.1862908440262423,1.0,0.0018018624219047743,2.0488066346306653,0.7667169221224486,0.0,3.013138422043224,1.0,0.0,6.12077471582214,1.0
ENSG00000150760,DOCK1,0.22469106162018324,-1.0343584105125145,0.00010470188676856063,0.6377774050651976,0.9848114825303036,4.1322612751281635e-05,0.23161847928103477,-0.7671910377625786,1.0,0.17203703801651277,-1.2806115487799958,0.024499447344732667,0.1726170921198668,-1.2592207193091116,0.019725762910256232,0.47060398805920706,0.2674192113925795,1.0,0.3320462508100476,-0.27295205134034384,1.0,0.75858407962191,1.1010208390716039,0.0012739018324581285,0.2668503199443633,-0.554750565318991,1.0,0.36288124836674507,0.030485830493037547,1.0
ENSG00000188916,INSYN2A,0.0014357256333558035,-3.7506497510154313,1.6125024013352583e-08,0.04648761136664484,1.7822372873441763,6.267317662701636e-06,0.01286769329339082,-0.18473477052595833,1.0,0.003954874437161213,-1.9851556652538243,0.15492109434886675,0.004665326814050454,-1.7236242959089356,0.12867857191009194,0.04143682913728867,1.136639389035043,1.0,0.016842925765727053,-0.19222077922748682,1.0,0.03964097328190504,1.0966351597212807,0.13723434237238197,0.016172746663294744,0.15184469287481583,1.0,0.0,1.648286944359397,1.0
ENSG00000186766,FOXI2,0.0007178628166779017,-3.2398532689311565,0.00019832843243122137,0.013864726197069513,0.7197857788774185,0.4491084046028491,0.01286769329339082,0.9395933644762433,1.0,0.0,-2.502373559339146,0.22121691986478437,0.004665326814050454,-0.599296160906734,0.823320904639723,0.014798867549031668,0.8600352846571706,1.0,0.014436793513480331,0.7920119049141965,1.0,0.03243352359428594,2.2092713068239114,0.001349713251963965,0.0,-0.365373201210506,1.0,0.0,2.7422630925684106,1.0
ENSG00000180745,CLRN3,0.0,0.4325720730403386,1.0,0.0,0.6791437943800727,1.0,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.002406132252246722,4.508218938913605,0.7405527338530056,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000132334,PTPRE,0.07465773293450179,-0.47889125235800467,0.23345660714980834,0.0823727850531777,-0.28505548419208093,0.6092886670346511,0.08364000640704033,-0.11897052801836505,1.0,0.07118773986890184,-0.4473488588293413,0.9286197044561605,0.24492965773764885,1.565466163253658,1.988527576848317e-05,0.10063229933341535,0.09785774656322488,1.0,0.10105755459436232,0.09843333855763303,1.0,0.07928194656381007,-0.2890630041257185,0.8783845285914298,0.13746834663800533,0.5921021821429364,1.0,0.14515249934669802,1.070563269868373,1.0
ENSG00000287427,AL390236.1,0.0,0.4325720730403386,1.0,0.0,0.6791437943800727,1.0,0.0,3.9984870535298107,1.0,0.0,2.1980661588019466,1.0,0.0,2.4595975281468334,1.0,0.0,2.829661635613652,1.0,0.002406132252246722,4.508218938913605,0.7405527338530056,0.0,2.0488066346306653,1.0,0.0,4.335066516930586,1.0,0.0,7.442702810709502,1.0
ENSG00000148773,MKI67,0.5484471919419169,1.201316375879205,4.7426750832156466e-08,0.18105701269114305,-1.0118094020292974,0.0005334341311912293,0.1222430862872128,-1.3617016165329003,1.0,0.49831417908231285,0.7195802862100995,0.16541985464880316,0.18661307256201817,-0.8280863534413321,0.17715298610351574,0.20718414568644336,-0.6572158654253146,1.0,0.15880472864828363,-1.0659368068509683,0.35072386876528167,0.2919017123485734,-0.15321199652149997,1.0,0.1779002132962422,-0.8208516265178469,1.0,0.29030499869339604,0.06940261410111481,1.0
ENSG00000170430,MGMT,1.4859760305232566,0.3762163030189912,0.19797881412990034,1.1116248121532792,-0.19897455742969422,0.6790239325216282,1.241732402812214,0.0040752917920918175,1.0,1.3130183131375228,0.09524387460654904,1.0,0.9797186309505954,-0.36309629253033565,0.7098116686513126,0.8612940913536431,-0.5517924240209264,1.0,1.3907444417986052,0.1840500539704496,1.0,1.1802198863476272,-0.07594514307443362,1.0,1.018883039787569,-0.2861200834760752,1.0,1.1612199947735842,-0.10487221922340934,1.0
