Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000245008,AP001122.1,0.0,-0.2121783749640649,1.0,0.0,0.010972750718531543,1.0,0.0016862609243530563,3.9413322101750374,0.29707031368762643,0.0,1.8743429619101093,1.0,0.0,3.0759767438040093,1.0,0.0,5.466752714176605,1.0
ENSG00000151702,FLI1,0.05713031578853423,-1.4097783348492259,9.187084140116884e-08,0.06084524484696091,-1.2520616551152632,6.347679917327196e-06,0.450231666802266,2.5937934716086386,2.2725360485130118e-21,0.12138417797834643,0.06427875259452032,1.0,0.14600820914178095,0.35758325567422533,0.9377169602265271,0.19416640941364469,0.8301280936329563,1.0
ENSG00000254703,SENCR,0.003173906432696346,-1.4492175722649154,0.07318762108191683,0.001755151293662334,-2.1589522507237815,0.01178343695164884,0.0269801747896489,2.5052330953683652,0.0007278667490597426,0.00647382282551181,0.06698803985250734,1.0,0.027811087455577324,2.2917054348594474,0.22530085272585998,0.017651491764876792,2.2188252007330194,1.0
ENSG00000120457,KCNJ5,0.02063039181252625,-0.760614999660107,0.13183911285296326,0.01170100862441556,-1.6841726677530486,0.0005436936800502636,0.11129322100730171,2.515568304303136,2.014463181876419e-08,0.029132202714803143,0.013746018575527152,1.0,0.03128747338752449,0.19823249385500752,1.0,0.05295447529463037,1.2093648714839533,1.0
ENSG00000174370,C11orf45,0.028565157894267116,0.3403626480647137,0.5590639575217519,0.026912319836155787,0.19052217104924285,0.7997741795477534,0.025293913865295843,0.10844219601029703,1.0,0.016184557063779526,-0.5610431827605353,1.0,0.010429157795841497,-0.9013031796959075,0.8678626684906732,0.0,-0.5444745412466494,1.0
ENSG00000120471,TP53AIP1,0.002644922027246955,-2.5814121846297846,1.2503032070794132e-05,0.026912319836155787,2.1732441796174076,1.6308717220558674e-06,0.006745043697412225,-0.7140196184375149,0.5603094077031645,0.016184557063779526,0.5008845663826662,1.0,0.0034763859319471655,-0.9684173755544441,0.9247304738076894,0.0,0.4006635237188325,1.0
ENSG00000134909,ARHGAP32,0.15499243079667158,-1.3545806981268396,7.205132608510075e-09,0.516599530767947,1.3312697600269652,4.707350498830341e-10,0.12815583025083227,-1.356983327490373,0.0016581031395506568,0.4240353950710235,0.5371365619262387,0.7483869245901694,0.19815399812098844,-0.6491250285713517,0.8497798035855159,0.33537834353265905,0.17029530680536076,1.0
ENSG00000043039,BARX2,0.07723172319561109,-0.316286778304804,0.40184300012885876,0.12286059055636338,0.754792015925799,0.004907713259505784,0.03203895756270807,-1.527902583492617,0.003471415309228018,0.10034425379543305,0.2077666956353026,1.0,0.07648049050283764,-0.18182101366363712,1.0,0.035302983529753584,-0.7937748360466141,1.0
ENSG00000151715,TMEM45B,0.09839109941358673,0.9000878572868465,0.0012886845840367374,0.0661106987279479,-0.09865174045596747,0.9090789734747664,0.025293913865295843,-1.4849325445270591,0.009759806690777249,0.058264405429606286,-0.2515940271548649,1.0,0.020858315591682993,-1.5801927074095663,0.45240335345566496,0.035302983529753584,-0.4280650491313387,1.0
ENSG00000170322,NFRKB,0.2174125906396997,0.3605799861699648,0.20532979844781643,0.18487593626576584,-0.02276288714120067,1.0,0.17199861428401172,-0.1253840118206977,1.0,0.14566101357401573,-0.3910016046108842,1.0,0.11472073575425647,-0.7007465595999309,0.8302963362397382,0.21181790117852148,0.27086002840775514,1.0
ENSG00000170325,PRDM10,0.04231875243595128,0.18515712258131956,0.7740185530611937,0.04095353018545446,0.10543743472202305,0.9209357292408885,0.030352696638355013,-0.3421217368976883,0.78498904154613,0.04531675977858267,0.28111284520535396,1.0,0.013905543727788662,-1.2387197818522768,0.6982760115639793,0.035302983529753584,0.4006635237188325,1.0
ENSG00000233220,LINC00167,0.001586953216348173,-0.797140875685221,0.5661090929679476,0.004095353018545446,1.0109727507185307,0.4977731984638045,0.0016862609243530563,0.1339772881174337,1.0,0.003236911412755905,0.7588657444901754,1.0,0.0034763859319471655,1.2686218217464056,1.0,0.0,2.5598621185680868,1.0
ENSG00000084234,APLP2,1.4404245360386918,-0.0941390357901285,0.8446040205421372,1.6849452419158406,0.2556958196397031,0.3581730355655962,1.4552431777166877,-0.05197313725095287,1.0,1.4161487430807083,-0.09654430249085,1.0,1.1506837434745119,-0.40463099087633136,1.0,1.2356044235413755,-0.2890752058813772,1.0
ENSG00000149418,ST14,1.1621787387723121,0.9443534596072544,3.0209136802416384e-06,0.5715942713027001,-0.6955815305515816,0.0029362589883606895,0.6559554995733389,-0.3355079951837855,0.5796083897104156,0.5648410415259054,-0.5738028491806715,0.8776414744045871,0.7926159924839538,-0.029165502236879803,1.0,0.4942417694165501,-0.6910297780657016,1.0
ENSG00000196323,ZBTB44,0.22693430993778874,-0.10964395778331504,0.8402905141484168,0.23519027335075274,-0.027878178252827457,1.0,0.25968418235037066,0.1459942528926521,0.8326133128653707,0.25571600160771646,0.12113672673669384,1.0,0.25377617303214306,0.10925696032546961,1.0,0.22946939294339827,0.02499418352048055,1.0
ENSG00000175773,ZBTB44-DT,0.004760859649044519,-0.5906899982177949,0.5840678837694763,0.00877575646831167,0.689044655831168,0.4518169880271513,0.006745043697412225,0.30906399467552603,1.0,0.009710734238267715,0.823716888840142,1.0,0.0,-1.053306273140957,0.8977973037668421,0.0,1.3374696972316382,1.0
ENSG00000134917,ADAMTS8,0.001586953216348173,-1.9126180931051575,0.02961538242985428,0.004095353018545446,-0.44845886791876755,0.7025462924342041,0.011803826470471394,1.481900591537742,0.16822763556017822,0.0048553671191338575,0.17390324376901845,1.0,0.027811087455577324,2.8535843224675626,0.05537341001294578,0.0,1.6087717190490327,1.0
ENSG00000166106,ADAMTS15,0.014282578947133558,-3.880556883872859,2.5126348821043083e-37,0.29077006431672664,2.0521114455120166,1.7067836291706517e-20,0.08262678529329975,-0.8452641517157677,0.09096786603065377,0.1974515961781102,0.5477307880999329,0.8028050090822889,0.13557905134593945,-0.053306273140956595,1.0,0.07060596705950717,-0.7329196306597594,1.0
ENSG00000175728,C11orf44,0.0,-3.2121783749640658,0.013541740405634455,0.008190706037090892,3.9178633463270494,5.0530348395563625e-05,0.0,-1.0586677898249626,0.6960043517896424,0.0,-1.1256570380898907,1.0,0.0034763859319471655,1.1690861481954915,1.0,0.0,2.4667527141766046,1.0
ENSG00000288013,AP003486.2,0.0,-0.797140875685221,0.7837292511372487,0.000585050431220778,1.0109727507185315,0.7725552552399986,0.0,1.3563697094538814,1.0,0.0016184557063779524,2.8743429619101093,1.0,0.0,2.4910142430828532,1.0,0.0,4.8817902134554485,1.0
ENSG00000254842,LINC02551,0.0,-5.361925494468748,4.187352964687457e-11,0.026912319836155787,1.921705412621443,1.718769852123385e-05,0.006745043697412225,-0.8028288853953711,0.48219953663604526,0.02751374700842519,1.289380461188954,0.43236984020534347,0.006952771863894331,-0.44758521225300285,1.0,0.017651491764876792,1.3374696972316382,1.0
ENSG00000255455,AP003486.1,0.022217345028874423,0.14799718928026007,0.8895875113731291,0.01696646250540256,-0.40406474856031327,0.5010198204048564,0.020235131092236677,0.04185908612900402,1.0,0.030750658421181097,0.7044179604677989,0.9662827211048534,0.013905543727788662,-0.3163406789747505,1.0,0.035302983529753584,1.3102482284966142,1.0
ENSG00000120451,SNX19,0.24333282650671986,0.05712862788525852,0.9503728209734295,0.2773139043986488,0.35008735642256905,0.20085769647080262,0.1888612235275423,-0.35872670475173285,0.5796083897104156,0.19583314047173225,-0.3034441573051718,1.0,0.1807720684612526,-0.39209009966129926,1.0,0.08825745882438396,-1.2009502175524873,1.0
ENSG00000182667,NTM,0.05765930019398362,1.0300225274525632,0.0010066973129994263,0.012871109486857116,-1.957318389554131,2.3440874467739847e-07,0.05733287142800391,0.6782978043412449,0.22390304919475448,0.04207984836582676,0.169798845436282,1.0,0.027811087455577324,-0.35401109694080546,1.0,0.035302983529753584,0.4078590251230363,1.0
ENSG00000238117,AP000844.2,0.0,-3.5341064698514275,0.002210518496018838,0.00877575646831167,2.689044655831167,0.0008818030923339352,0.0016862609243530563,-0.3065953032685478,0.9841007273518074,0.0048553671191338575,0.7868801206597711,1.0,0.0,-0.24595135108335242,1.0,0.0,2.144824619289243,1.0
ENSG00000183715,OPCML,0.001586953216348173,1.7878216250359351,0.3461267822683664,0.0,-1.310955344168832,0.5564172914090412,0.0016862609243530563,1.9413322101750374,0.6671198128783585,0.0,0.5524148670227476,1.0,0.0,1.7540486489166476,1.0,0.0,4.144824619289243,1.0
ENSG00000080854,IGSF9B,0.054485393761287276,-0.6461649770438989,0.038973912803940754,0.10530907761974004,0.8383932958302402,0.0024032577177361555,0.05227408865494474,-0.5221921630961415,0.4492217815950884,0.067975139667874,-0.11724479827368928,1.0,0.08343326236673197,0.2279798372490598,1.0,0.05295447529463037,-0.10689447331671698,1.0
ENSG00000204241,LINC02731,0.017985469785279293,-0.14898454847687148,0.9238527583278042,0.02574221897371423,0.6699358328834633,0.1589140177704317,0.005058782773059169,-1.6733776339401691,0.06326132859228752,0.024276835595669285,0.44807820720801317,1.0,0.013905543727788662,-0.20200800349575587,1.0,0.0,-0.19145876857519006,1.0
ENSG00000254648,AP000911.1,0.000528984405449391,-0.5341064698514284,0.8760157126693384,0.000585050431220778,-0.31095534416883197,1.0,0.0016862609243530563,1.6194041152876757,0.7373569145609765,0.003236911412755905,2.4593054626312663,0.9247294639013143,0.0,1.4910142430828532,1.0,0.0,3.8817902134554485,1.0
ENSG00000166086,JAM3,0.12060844444246115,-0.31255380118181453,0.35571175975883895,0.1620589694481555,0.34201126405060656,0.2533970164645606,0.1433321785700098,0.059257934737729556,1.0,0.12462108939110234,-0.16668430634994413,1.0,0.1599137528695696,0.2361029008713298,1.0,0.08825745882438396,-0.4280650491313387,1.0
ENSG00000151503,NCAPD3,0.15657938401301974,0.43608670766560875,0.12896902796473192,0.14450745651153216,0.22370207470425907,0.5320543964345775,0.0961168726881242,-0.4721498226017635,0.4399343699840273,0.09063351955716534,-0.5665626231394119,0.9274111949620522,0.04866940304726032,-1.3856391220951636,0.4079235305802317,0.07060596705950717,-0.6014881471362163,1.0
ENSG00000151502,VPS26B,0.34066595710940784,-0.072548385154664,0.9341265418806167,0.37033692296275245,0.11229746068040525,0.7725552552399986,0.3743499252063785,0.10470155857003371,0.8970255983324897,0.32207268556921254,-0.14001233106695898,1.0,0.3267802776030336,-0.10319902990524588,1.0,0.38833281882728937,0.18215489736524293,1.0
ENSG00000151500,THYN1,0.19889813644897103,-0.058899124831744754,0.9746431220496484,0.2100331048082593,0.06195667943733563,0.9285366103007104,0.269801747896489,0.4681180671063381,0.25038315587674487,0.1877408619398425,-0.12873643102186083,1.0,0.1112443498223093,-0.8768086177751582,0.7048070901138194,0.17651491764876792,-0.10172166375598213,1.0
ENSG00000151498,ACAD8,0.11955047563156238,-0.4704382754775116,0.10627954788401475,0.19833209618384373,0.6721708372667718,0.007021138656119623,0.12478330840212616,-0.27071826693995016,0.764573227467081,0.15860865922503933,0.11353062578953654,1.0,0.09386242016257347,-0.6519437107591894,0.8642631691184389,0.07060596705950717,-0.7906351285160467,1.0
ENSG00000149328,GLB1L2,0.004760859649044519,-0.4138122361337153,0.7493941183847155,0.007605655605870114,0.5704001593325492,0.5954318670041491,0.00843130462176528,0.7714072087327262,0.6960043517896424,0.0048553671191338575,0.016361966782538317,1.0,0.0034763859319471655,0.1217804334171344,1.0,0.0,1.4667527141766046,1.0
ENSG00000109956,B3GAT1,0.001057968810898782,-1.086647492880207,0.577338266023862,0.0,-2.689466967422561,0.09399518404439684,0.00843130462176528,2.5262947108961944,0.08762646770627928,0.003236911412755905,0.9998738439939698,1.0,0.010429157795841497,2.7540486489166476,0.583267483500869,0.0,2.766312996035512,1.0
ENSG00000255545,AP004608.1,0.000528984405449391,-0.5341064698514284,0.8760157126693384,0.0,-1.5739897500026245,0.3837955120414172,0.005058782773059169,3.3563697094538822,0.06305846420008686,0.0016184557063779524,1.5524148670227476,1.0,0.0,1.4910142430828532,1.0,0.0,3.8817902134554485,1.0
ENSG00000285735,LINC02717,0.001057968810898782,0.7878216250359351,0.8525186361262078,0.000585050431220778,0.010972750718531543,1.0,0.0,0.6194041152876757,1.0,0.0,0.5524148670227476,1.0,0.0034763859319471655,3.0759767438040093,0.8302963362397382,0.0,4.144824619289243,1.0
ENSG00000120645,IQSEC3,0.000528984405449391,-0.797140875685221,0.7318323346140305,0.0,-1.7963821713390722,0.4482602781565425,0.006745043697412225,3.678297804341245,0.02999377722589392,0.0016184557063779524,1.2893804611889532,1.0,0.0,1.2686218217464056,1.0,0.0,3.659397792119001,1.0
ENSG00000256948,AC026369.3,0.003173906432696346,-0.9283854089634742,0.33027761454634813,0.00585050431220778,0.22247685591224187,1.0,0.01854887016788362,2.3563697094538822,0.0032284214230869175,0.0016184557063779524,-0.9330119601474944,1.0,0.0,-0.7820042513235625,1.0,0.0,1.6087717190490327,1.0
ENSG00000256694,AC026369.2,0.000528984405449391,-1.671609993601363,0.20537450191629783,0.00292525215610389,0.7885803293820839,0.7692102238729048,0.005058782773059169,1.7714072087327262,0.319366455613895,0.003236911412755905,1.1373773677439045,1.0,0.0,0.49101424308285324,1.0,0.0,2.8817902134554485,1.0
ENSG00000256540,AC007406.3,0.001057968810898782,-0.9491439691302723,0.6264836276759886,0.003510302587324668,1.2333651720549792,0.41719108745027467,0.005058782773059169,1.7714072087327262,0.319366455613895,0.0,-0.7106195388110468,1.0,0.0,0.49101424308285324,1.0,0.0,2.8817902134554485,1.0
ENSG00000111181,SLC6A12,0.005818828459943301,-0.32765559238400144,0.7837292511372487,0.007605655605870114,0.2333651720549783,0.927924179715708,0.01349008739482445,1.2532762164897786,0.23073576593239925,0.0048553671191338575,-0.2131198793402289,1.0,0.0,-1.1334766218249408,0.8993688131978873,0.017651491764876792,2.2968277127342924,1.0
ENSG00000256577,AC007406.4,0.0,-0.2121783749640649,1.0,0.000585050431220778,2.0109727507185315,0.5564172914090412,0.0,1.9413322101750374,1.0,0.0,1.8743429619101093,1.0,0.0,3.0759767438040093,1.0,0.0,5.466752714176605,1.0
ENSG00000010379,SLC6A13,0.002115937621797564,-0.34968189871400135,0.9713765349143324,0.004095353018545446,1.0109727507185307,0.4977731984638045,0.0,-0.9655583854334804,0.684486111952791,0.0048553671191338575,1.289380461188954,1.0,0.0,0.1690861481954915,1.0,0.0,2.5598621185680868,1.0
ENSG00000261799,AC007406.5,0.023275313839773205,-0.3202381208215188,0.5876028836650188,0.03217777371714279,0.3920629180740365,0.42924207127211883,0.03372521848706112,0.4147863956792053,0.6671198128783585,0.022658379889291334,-0.2074511292535366,1.0,0.020858315591682993,-0.19348393118921692,1.0,0.017651491764876792,0.3374696972316382,1.0
ENSG00000073614,KDM5A,0.26396321831924613,-0.24216124117977955,0.4804582327306011,0.29135511474794745,-0.023310724881830502,1.0,0.34399722856802345,0.2588685359452434,0.5737885052922685,0.34311260975212593,0.25590575663786663,1.0,0.3267802776030336,0.16807408569106963,1.0,0.21181790117852148,-0.39122828095096707,1.0
ENSG00000120647,CCDC77,0.06665203508662326,0.2451248512917883,0.6264836276759886,0.06260039614062324,0.09343491091050371,0.9198022337484199,0.0691366978984753,0.2568340359029677,0.7421496203651405,0.04046139265944881,-0.5850886567271858,1.0,0.027811087455577324,-0.9972722382266284,0.7960561780527333,0.05295447529463037,0.19996617348170354,1.0
ENSG00000139044,B4GALNT3,0.05131148732859093,0.8479426174735059,0.011205602578546843,0.022231916386389564,-0.9610128731118728,0.012203294685133762,0.04215652310882641,0.2667324969692064,0.8168344504973624,0.022658379889291334,-0.6863719925643679,0.9778090751175442,0.05562217491115465,0.7122284732220203,0.7915920483173111,0.0,-1.110676113859144,1.0
ENSG00000171840,NINJ2,0.0470796120849958,0.3848569580576662,0.36333988225525804,0.018136563367844118,-1.456632799364467,6.36717376823849e-05,0.09105808991506503,1.4559053830047968,0.0002971343293224156,0.03560602554031495,-0.14125389314090775,1.0,0.03476385931947166,-0.09394825763830283,1.0,0.017651491764876792,-0.22673424332271974,1.0
ENSG00000177406,AC021054.1,0.07352883235746535,-0.2874665022683027,0.5389790532418204,0.1140848340880517,0.7248157868529903,0.016152981096659927,0.04384278403317946,-0.9762056296329886,0.10722252096720251,0.07930432961251967,-0.07051548389742779,1.0,0.05909856084310181,-0.45800182819834134,1.0,0.12356044235413753,0.7286604545561146,1.0
ENSG00000060237,WNK1,0.5670712826417472,-0.360883570632678,0.17670643536626007,0.7658310144679984,0.30158108239308745,0.26582577576294925,0.6997982836065183,0.07381585290066461,0.9548313837110953,0.7363973464019683,0.15841106761610135,1.0,0.5909856084310181,-0.18609061982851216,1.0,0.511893261181427,-0.3669807347042897,1.0
ENSG00000002016,RAD52,0.04496367446319824,-0.28575950734517264,0.7306753536225963,0.06494059786550635,0.5422032675018968,0.2730717817629235,0.04215652310882641,-0.2711174079138301,1.0,0.04693521548496062,-0.1075096913796294,1.0,0.04519301711531315,-0.09966190883269643,1.0,0.035302983529753584,0.007321095539307265,1.0
ENSG00000250132,AC004803.1,0.009521719298089037,-1.2680316096975828,0.007489959808684698,0.02632726940493501,0.8340949886344511,0.06852957018265562,0.01854887016788362,0.10002995619409738,1.0,0.029132202714803143,0.8184897271765932,0.9247294639013143,0.013905543727788662,-0.14125397241665905,1.0,0.0,-0.13316012801052235,1.0
ENSG00000082805,ERC1,0.13118813255144898,0.06132302992079719,0.9524108916240566,0.1035539263260777,-0.429173197150845,0.18478089565361827,0.150077222267422,0.2758383711418708,0.6183052641923273,0.1424241021612598,0.19020505609811922,1.0,0.1633901388015168,0.4011959808343848,0.8977973037668421,0.17651491764876792,0.5818884248980853,1.0
ENSG00000267285,AC004672.2,0.0,-0.2121783749640649,1.0,0.0,0.010972750718531543,1.0,0.0,1.9413322101750374,1.0,0.0,1.8743429619101093,1.0,0.0034763859319471655,5.075976743804009,0.583267483500869,0.0,5.466752714176605,1.0
ENSG00000249628,LINC00942,0.0,-1.2121783749640649,0.7947719788989567,0.001170100862441556,1.5959352514396876,0.48720176533824766,0.0016862609243530563,2.3563697094538814,0.5737885052922685,0.0,0.8743429619101093,1.0,0.0,2.0759767438040093,1.0,0.0,4.466752714176605,1.0
ENSG00000111186,WNT5B,0.037557892786906764,0.8492221697000772,0.024134893144252875,0.010530907761974004,-1.67183707340077,7.897683461664681e-05,0.0539603495792978,1.2308388273700235,0.0130626527536922,0.01294764565102362,-1.0001261560060302,0.8776414744045871,0.03128747338752449,0.3644818371539218,1.0,0.017651491764876792,0.34781164145309784,1.0
ENSG00000171823,FBXL14,0.012695625730785384,-0.2121783749640649,0.8198703691668657,0.018721613799064896,0.6630494472982242,0.24458674034111721,0.011803826470471394,-0.12475698028273374,1.0,0.011329189944645667,-0.19174622854766188,1.0,0.010429157795841497,-0.07377037570067291,1.0,0.0,0.25729934854765535,1.0
ENSG00000006831,ADIPOR2,1.0029544327320454,0.9358586020462636,6.344692451135431e-06,0.6248338605437909,-0.23759389322050667,0.4554813485377804,0.3170170537783746,-1.2362059753771488,0.0021607312569863588,0.5130504589218109,-0.4970843939298829,0.9263137554195101,0.3824024525141882,-0.901921963767537,0.6355183572432995,0.4942417694165501,-0.4810101628474419,1.0
ENSG00000151062,CACNA2D4,0.05765930019398362,0.2930569332863566,0.5076642847420618,0.04446383277277913,-0.276829560264205,0.5564172914090412,0.06239165420106308,0.36271123632770985,0.5993890175932004,0.04693521548496062,-0.09528338904637046,1.0,0.020858315591682993,-1.12789558956164,0.6982760115639793,0.10590895058926074,1.2628803808109543,1.0
ENSG00000166159,LRTM2,0.0,-2.671609993601363,0.07460199373977972,0.004095353018545446,2.0109727507185307,0.07547113560480358,0.0,-0.518099408462259,0.8947706379342096,0.0016184557063779524,0.5524148670227476,1.0,0.006952771863894331,2.491014243082854,0.7048070901138194,0.0,3.007321095539308,1.0
ENSG00000235049,LINC00940,0.001057968810898782,-1.2121783749640649,0.3740788601129,0.003510302587324668,0.8183276727761353,0.6220965736889351,0.0016862609243530563,0.2408924920339448,1.0,0.00647382282551181,1.874342961910111,0.8735856163226384,0.0,0.2686218217464056,1.0,0.0,2.659397792119001,1.0
ENSG00000151065,DCP1B,0.08040562962830744,-0.6724669553378093,0.017096950235077204,0.13924200263054515,0.5238222733541447,0.058312674566175955,0.10454817730988948,-0.07856734726266623,1.0,0.14404255786763775,0.4473328209651912,0.945046176419878,0.09386242016257347,-0.2094254750582385,1.0,0.07060596705950717,-0.3636040332426149,1.0
ENSG00000151067,CACNA1C,0.026978204677918942,-0.06632750850060987,1.0,0.018136563367844118,-0.8219172634462115,0.06425696879572883,0.04384278403317946,0.8014019490305637,0.1939842610467092,0.03236911412755905,0.3008761000267839,1.0,0.052145788979207484,1.053608930775555,0.583267483500869,0.017651491764876792,0.2968277127342924,1.0
ENSG00000203593,AC005342.1,0.000528984405449391,-0.797140875685221,0.6961021045711245,0.001755151293662334,1.0109727507185315,0.6424646606376858,0.0,0.1339772881174337,1.0,0.0016184557063779524,1.2893804611889532,1.0,0.0034763859319471655,2.4910142430828532,0.8977973037668421,0.0,3.659397792119001,1.0
ENSG00000285555,AC005293.1,0.0,-0.2121783749640649,1.0,0.000585050431220778,2.0109727507185315,0.5564172914090412,0.0,1.9413322101750374,1.0,0.0,1.8743429619101093,1.0,0.0,3.0759767438040093,1.0,0.0,5.466752714176605,1.0
ENSG00000256271,CACNA1C-AS2,0.002115937621797564,-0.0601752815190153,1.0,0.0,-2.689466967422561,0.052979410175989214,0.006745043697412225,2.093335303620089,0.15428045412583208,0.00647382282551181,2.0263460553551607,0.7946458959955205,0.0,0.3755370256629167,1.0,0.0,2.766312996035512,1.0
ENSG00000246627,CACNA1C-AS1,0.000528984405449391,0.20285912431477904,1.0,0.0,-0.9890272492814685,0.7725552552399986,0.0016862609243530563,2.3563697094538814,0.5737885052922685,0.0016184557063779524,2.289380461188953,1.0,0.0,2.0759767438040093,1.0,0.0,4.466752714176605,1.0
ENSG00000004478,FKBP4,4.337143140279557,-0.13530435967711218,0.7300609709902278,5.749290587606585,0.5086796641820741,0.02317644303733067,2.1938254625833262,-1.166389080536887,0.0014645536420599956,4.479885395254172,-0.04723475718758907,1.0,5.065094302847021,0.1415780295666078,1.0,3.442040894150974,-0.44216065219853395,1.0
ENSG00000258325,ITFG2-AS1,0.013753594541684167,-0.8496082955793574,0.07046321219324914,0.027497370267376565,0.6186553279397708,0.19038956950479555,0.020235131092236677,0.027062084200923486,1.0,0.01942146847653543,-0.03992716406400465,1.0,0.03824024525141882,1.0315826244455568,0.7048070901138194,0.017651491764876792,0.6985683893996786,1.0
ENSG00000258092,AC005841.1,0.003702890838145737,-0.019533297021669505,1.0,0.00585050431220778,1.0109727507185298,0.3610241674938238,0.0016862609243530563,-0.3805958847123243,0.9874150532022646,0.0016184557063779524,-0.44758513297725244,1.0,0.0034763859319471655,0.7540486489166476,1.0,0.0,2.0744352913978448,1.0
ENSG00000111203,ITFG2,0.1523475087694246,-0.0030369771254736833,1.0,0.1755151293662334,0.3138550899153465,0.29928374936599117,0.150077222267422,-0.015963338870722765,1.0,0.11491035515283463,-0.4415613453494811,1.0,0.10776796389036213,-0.4881727461817218,0.9819761120247764,0.14121193411901434,0.02934740186930629,1.0
ENSG00000053702,NRIP2,0.001586953216348173,-1.8560345647387901,0.03199853849302976,0.002340201724883112,-1.2520616551152637,0.15389620863656978,0.015176348319177507,2.0153327916188157,0.023089180144006422,0.0,-1.9330119601474944,0.9247294639013143,0.03824024525141882,3.573476403274827,0.00030691541318388505,0.0,1.6593977921190008,1.0
ENSG00000111206,FOXM1,0.3813977563290109,0.9594961053043647,8.739968162933676e-06,0.23285007162586963,-0.26167164928908493,0.4369083399574354,0.12141078655342005,-1.2019985812555605,0.005685635883999078,0.1569902035186614,-0.8158688635563531,0.4973115504795493,0.22596508557656575,-0.22059190108923632,1.0,0.14121193411901434,-0.7663343079560798,1.0
ENSG00000171792,RHNO1,0.2248183723159912,-0.06055152224116034,0.9685882766044599,0.28784481216062274,0.5052054752641133,0.042974381300644335,0.1652535705865995,-0.5247081925379082,0.3204516327721489,0.19259622905897633,-0.28620080323789265,1.0,0.18424845439319978,-0.32268778574063317,1.0,0.07060596705950717,-1.4256383117367988,1.0
ENSG00000078246,TULP3,0.18726047952908442,0.5046093372645104,0.05567675222974842,0.14392240608031137,-0.11747561474762236,0.8207646615293419,0.10454817730988948,-0.5812337534082506,0.29707031368762643,0.13918719074850391,-0.13392465407348952,1.0,0.1112443498223093,-0.4380498501062009,1.0,0.08825745882438396,-0.557463523244218,1.0
ENSG00000278356,AC005911.1,0.001057968810898782,-1.3276555923840014,0.2813603453082079,0.004680403449766224,1.37354283010324,0.23664310425342439,0.0016862609243530563,0.1339772881174337,1.0,0.0016184557063779524,0.06698803985250557,1.0,0.006952771863894331,1.9604995263840737,0.8187130335585782,0.0,2.5598621185680868,1.0
ENSG00000197905,TEAD4,0.2359270448304284,0.27906969093489753,0.36505666588127716,0.1936516927340775,-0.166656915448816,0.6819646276715863,0.1736848752083648,-0.293393121287564,0.7019230128227506,0.17479321628881886,-0.285250675395305,1.0,0.29549280421550905,0.5407918041079118,0.7349268449460197,0.14121193411901434,-0.4321005623664953,1.0
ENSG00000250899,AC125807.2,0.001057968810898782,-0.2121783749640649,1.0,0.001170100862441556,0.010972750718531543,1.0,0.0,-0.05866778982496257,1.0,0.003236911412755905,1.8743429619101102,1.0,0.0034763859319471655,2.2686218217464056,0.9247304738076894,0.0,3.4667527141766046,1.0
ENSG00000011105,TSPAN9,0.47291205847175555,0.0709839659327236,0.8961173511787158,0.4721356979951678,0.06370471540865608,0.9044959554054557,0.4299965357100293,-0.10169507341950879,1.0,0.4143246608327558,-0.16237586868970255,1.0,0.4519301711531315,-0.01665937072921997,1.0,0.38833281882728937,-0.20382656862951776,1.0
ENSG00000287712,AC005865.2,0.002115937621797564,0.7878216250359333,0.7807506315189479,0.001170100862441556,-0.2114196706179161,1.0,0.0,-0.22859279126727472,1.0,0.0016184557063779524,0.8743429619101093,1.0,0.0034763859319471655,2.0759767438040093,0.9418493698808533,0.0,3.2968277127342924,1.0
ENSG00000236908,LINC02827,0.000528984405449391,0.7878216250359351,1.0,0.000585050431220778,1.0109727507185315,0.7725552552399986,0.0,1.3563697094538814,1.0,0.0,1.2893804611889532,1.0,0.0,2.4910142430828532,1.0,0.0,4.8817902134554485,1.0
ENSG00000111218,PRMT8,0.0,-0.2121783749640649,1.0,0.0,0.010972750718531543,1.0,0.0,1.9413322101750374,1.0,0.0016184557063779524,3.8743429619101093,0.9247294639013143,0.0,3.0759767438040093,1.0,0.0,5.466752714176605,1.0
ENSG00000130038,CRACR2A,0.014282578947133558,-0.44921757226491454,0.46838923191312976,0.012871109486857116,-0.6152124127291385,0.28826358735004454,0.045529044957532516,1.7042930128741887,0.0008220492035290887,0.017803012770157476,0.10175345801318336,1.0,0.013905543727788662,-0.0778285922750257,1.0,0.017651491764876792,0.9431907581195924,1.0
ENSG00000111224,PARP11,0.02486226705612138,-1.1429157125269516,0.0007674887884882642,0.05148443794742846,0.33695906218024696,0.42696031572672666,0.07588174159588754,0.9335127057157395,0.04233027133839273,0.05988286113598424,0.5298134380856157,0.9936825756942174,0.03824024525141882,-0.11384781507600739,1.0,0.017651491764876792,-0.37245107392033905,1.0
