Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000188175,HEPACAM2,0.0228977798163815,2.4161649908220513,5.294360661966096e-07,0.0010490773504734257,-3.5772189508868637,1.8590392241509387e-07,0.023575895475871463,1.2203288422729885,1.0,0.003906711038690928,-1.3942229300337425,0.1562522005136829
ENSG00000004766,VPS50,0.1158627658708904,0.24798871085552987,0.49501971821339324,0.0980887322692653,-0.15663552639659528,0.7757328621035824,0.07746365656357766,-0.4124932972267592,1.0,0.10417896103175808,-0.005463326668170954,1.0
ENSG00000004948,CALCR,0.0,-1.1407831337295082,0.7204085005957571,0.0010490773504734257,2.353518386676022,0.33336800789150045,0.0,2.442721263609437,1.0,0.0,0.9277051648536201,1.0
ENSG00000127928,GNGT1,0.0,-0.5558206330083522,1.0,0.0005245386752367129,1.768555885954866,0.6205934975731594,0.0,3.027683764330593,1.0,0.0,1.5126676655747762,1.0
ENSG00000105825,TFPI2,0.09342294165083653,2.4232197483560016,8.533944466704692e-17,0.0026226933761835645,-4.61802516727475,1.1674299159855548e-24,0.053887761087706196,0.20825600997241356,1.0,0.039067110386909285,-0.35331498645353676,0.6350589791333301
ENSG00000127920,GNG11,0.2179868638519519,-0.8843873697916265,0.00017246891105786438,0.22817432372797009,-0.738220261408808,0.0036107140773272007,0.4681499244494476,0.5729438410180172,1.0,0.8112936590348161,1.7605229304748466,4.899538016004397e-12
ENSG00000105829,BET1,0.1932572616502599,0.23795588254871136,0.4402182498961391,0.1835885363328495,0.09460008931446096,0.8518423517516991,0.11451149231137567,-0.6178202783256141,1.0,0.13413041232838854,-0.4433174795619119,0.34082992311401034
ENSG00000285090,AC002074.1,0.00045795559632763003,1.4441793669916478,0.63882184945339,0.0,-0.231444114045134,1.0,0.0,3.027683764330593,1.0,0.0,1.5126676655747762,1.0
ENSG00000164692,COL1A2,3.4639761306221937,-1.7042913343559616,1.0848241504926806e-17,11.471660827426911,0.9539162476407266,1.352447427291935e-06,7.645326104318317,-0.06823694064197738,1.0,12.239725684218678,0.7586899506341989,0.006413943212594609
ENSG00000127995,CASD1,0.10166614238473387,-0.0075861655382962745,1.0,0.10280958034639572,0.019920298604025444,1.0,0.0808316416315593,-0.3028746357002099,1.0,0.10938790908334599,0.13089571315745951,0.8567218897534122
ENSG00000127990,SGCE,0.03159893614660647,-1.566088968462179,1.1057902345181345e-06,0.08654888141405762,0.60443650619376,0.08397083222737751,0.10440753710743077,0.7057556694432301,1.0,0.11069014609624296,0.8836499847756842,0.0362433569329217
ENSG00000242265,PEG10,0.03892622568784855,-2.5024209384188425,1.1722899187431157e-23,0.325213978646762,3.0470053441753486,5.494055969680882e-42,0.053887761087706196,-1.40055323270311,0.6023103660144151,0.03385816233532138,-2.2282998591489256,5.8930289691648044e-08
ENSG00000158528,PPP1R9A,0.06319787229321294,0.8488749220490326,0.005310714427728976,0.03986493931799018,-0.34836186582428397,0.44029026622928163,0.04041582081577965,-0.12362555894437222,1.0,0.02083579220635162,-1.2264179804657998,0.022144464980398553
ENSG00000005421,PON1,0.0009159111926552601,1.029141867712804,0.7770199722854018,0.0005245386752367129,0.18359338523370994,1.0,0.0,2.027683764330593,1.0,0.0,0.5126676655747762,1.0
ENSG00000105852,PON3,0.04945920440338404,1.1038392349904047,0.0006448475466139199,0.028849627138019206,-0.35482652955041516,0.49843918721857033,0.010103955203944913,-1.4152597315181357,0.9645848613663923,0.01302237012896976,-1.4116050082619784,0.018656550943214577
ENSG00000105854,PON2,0.25370740036550704,0.29608072800251395,0.2841349159936263,0.20876639274421172,-0.18178622773782127,0.6310890888841166,0.17176723846706352,-0.39858099037150563,1.0,0.21486910712800106,-0.08383645702907083,1.0
ENSG00000273138,AC005021.1,0.0018318223853105201,1.7661074618790096,0.46109867298155977,0.0,-1.81640661476629,0.4924588872263294,0.0033679850679816372,2.7057556694432305,1.0,0.0,-0.07229483514637991,1.0
ENSG00000233942,AC004012.1,0.00045795559632763003,0.44417936699164784,1.0,0.0005245386752367129,0.768555885954866,1.0,0.0,2.442721263609437,1.0,0.0,0.9277051648536201,1.0
ENSG00000005981,ASB4,0.00045795559632763003,0.44417936699164784,1.0,0.0,-0.8164066147662901,0.7757328621035824,0.0,2.442721263609437,1.0,0.0013022370128969762,2.512667665574776,0.5104619167058316
ENSG00000231170,AC002451.1,0.005953422752259191,0.7921026704119551,0.43545015328689013,0.0015736160257101386,-1.6237615368238938,0.08152625612888062,0.0033679850679816372,0.5041218082735792,1.0,0.007813422077381857,1.1500975861900686,0.34298177516088313
ENSG00000004799,PDK4,0.04854329321072878,-1.2194951097435491,4.176726918664785e-05,0.026226933761835644,-2.1847276151381028,1.0424224516035208e-11,0.269438805438531,1.8557811134478377,0.0016283519659752359,0.27086529868257103,2.3312835487574,1.2038305875234583e-14
ENSG00000158560,DYNC1I1,0.0018318223853105201,-0.8188550388421465,0.5446427348484915,0.0015736160257101386,-0.9318838321862257,0.5685813968273233,0.0033679850679816372,1.1207931687220745,1.0,0.009115659090278833,2.342742664132464,0.02424049284822681
ENSG00000004864,SLC25A13,0.1401344124762548,0.4348111844574527,0.1172693771977859,0.09861327094450202,-0.4072939494445511,0.20426435023277162,0.08419962669954094,-0.47644766177751885,1.0,0.12371251622521273,0.07526235326747788,0.9763632541290407
ENSG00000127922,SEM1,1.979284087328017,-0.022243518554107333,1.0,2.3158382511700872,0.3554799030093091,0.15089864057721358,1.2091066394054077,-0.758912597560214,1.0,1.5600799414505773,-0.41089152881957214,0.2944900503573687
ENSG00000231764,DLX6-AS1,0.0009159111926552601,2.029141867712804,0.37090658356895156,0.0,-0.8164066147662901,0.7757328621035824,0.0,2.442721263609437,1.0,0.0,0.9277051648536201,1.0
ENSG00000006377,DLX6,0.00045795559632763003,0.44417936699164784,1.0,0.0,-0.8164066147662901,0.7757328621035824,0.0,2.442721263609437,1.0,0.0013022370128969762,2.512667665574776,0.5104619167058316
ENSG00000105880,DLX5,0.0022897779816381503,-1.1407831337295082,0.23139958967956503,0.0047208480771304155,0.2831290587846249,0.8879623460011913,0.0033679850679816372,0.568252145693295,1.0,0.009115659090278833,1.5126676655747762,0.1381571455917751
ENSG00000196636,SDHAF3,0.12547983339377064,0.8964154842247409,0.000576722513597362,0.043012171369410455,-1.4747901849568144,1.9750627985966377e-07,0.08419962669954094,-0.0856577087453525,1.0,0.12110804219941877,0.4898276892166651,0.24908934249650946
ENSG00000006128,TAC1,0.0013738667889828902,0.8592168662704918,0.8701451305902985,0.0,-1.81640661476629,0.4462582394583788,0.0033679850679816372,2.7057556694432305,1.0,0.0013022370128969762,1.1907395706874144,0.7810369564537075
ENSG00000070669,ASNS,0.0027477335779657803,-0.20789732958804485,0.9638683418841217,0.00367177072665699,0.4466277910675043,0.8458749111876016,0.0033679850679816372,1.0276837643305923,1.0,0.0026044740257939523,0.19073957068741443,1.0
ENSG00000284707,AC079781.5,0.0027477335779657803,-0.07039380583811017,1.0,0.00367177072665699,0.5986308845125539,0.7052287830321421,0.0033679850679816372,1.1207931687220745,1.0,0.0013022370128969762,-0.39422293003374165,0.9480947737613691
ENSG00000164715,LMTK2,0.12135823302682196,0.15516589457702024,0.6817892250187825,0.13375736218536177,0.3805386006097322,0.2088354147029121,0.07072768642761439,-0.6651694593386921,1.0,0.06250737661905485,-0.9547715316638867,0.025669794568064497
ENSG00000205356,TECPR1,0.10990934311863121,-0.13878632366556198,0.7429408798018619,0.09599057756831846,-0.415241290069003,0.2063657414547071,0.11451149231137567,0.009761856333330599,1.0,0.18621989284426757,0.8433888789201447,0.010854333578196705
ENSG00000164713,BRI3,1.466831775037399,-0.6421175743715763,0.0024735944467415725,2.0892375434678274,0.17229127443995484,0.6035430233069342,1.838919847117974,-0.08454368110360844,1.0,2.959984730314827,0.7468717067571918,0.007555580795341968
ENSG00000006453,BAIAP2L1,0.24271646605364391,0.49956793685817935,0.0398699900131643,0.20194738996613446,0.0034609186048637497,1.0,0.1616632832631186,-0.3132562990825729,1.0,0.10027224999306716,-1.114819451792937,0.0033566915448315308
ENSG00000272950,AC093799.1,0.0,-1.877748727895714,0.32154069041418404,0.0010490773504734257,0.768555885954866,0.8518423517516991,0.0,1.7057556694432314,1.0,0.0026044740257939523,2.512667665574776,0.2819100078314359
ENSG00000106236,NPTX2,0.012822756697173641,-0.31254948199598864,0.63882184945339,0.018883392308521662,0.6204572469657332,0.2896782473059175,0.0067359701359632745,-0.6161724254441321,1.0,0.01302237012896976,-0.09398990624569858,1.0
ENSG00000166448,TMEM130,0.0077852451375697105,-0.24387662669361188,0.858445189146945,0.005245386752367129,-0.9419374968501488,0.18664348157182728,0.016839925339908187,1.2550942604336646,1.0,0.01692908116766069,1.2756284682739274,0.10225014050610508
ENSG00000196367,TRRAP,0.23126757614545318,0.18876820236087877,0.5601263594740249,0.211913624795632,-0.031145463559302033,1.0,0.13808738778724713,-0.6406947445782007,1.0,0.20575344803772222,-0.06775091000143174,1.0
ENSG00000286305,AC004893.3,0.0,-0.5558206330083522,1.0,0.0005245386752367129,1.768555885954866,0.6205934975731594,0.0,3.027683764330593,1.0,0.0,1.5126676655747762,1.0
ENSG00000198742,SMURF1,0.0824320073389734,-0.5438147797481987,0.051335266461409304,0.1269383594072845,0.4790492687598822,0.09481273110495173,0.09430358190348585,-0.11151472147945674,1.0,0.1145968571349339,0.17141747328579315,0.7788340429149749
ENSG00000185467,KPNA7,0.0018318223853105201,0.7661074618790096,0.6888006770857145,0.0015736160257101386,0.4466277910675043,0.9182639728682732,0.0,1.0276837643305932,1.0,0.0,-0.48733233442522383,0.8540900351581248
ENSG00000284523,AC004834.1,0.0013738667889828902,0.8592168662704918,0.85154586430834,0.0005245386752367129,-0.5533722089324957,0.8804861642396707,0.0033679850679816372,2.7057556694432305,1.0,0.0,-0.07229483514637991,1.0
ENSG00000241685,ARPC1A,0.8650781214628931,0.2382374664357938,0.37709141639444166,0.783660780803649,-0.015871061917608897,1.0,0.6028693271687131,-0.40601757921328674,1.0,0.6589319285258699,-0.3003671655551824,0.535889533045346
ENSG00000130429,ARPC1B,1.4622522190741227,-0.7479574711816014,0.00032997912989276597,2.1600502646247834,0.13887735141098,0.6950617653507626,1.8793356679337536,-0.12362555894437266,1.0,3.413163210802974,0.9269717154016823,0.0004645881011275639
ENSG00000106244,PDAP1,0.716700508252741,-0.20387166938021672,0.48975274007039127,0.8313938002501898,0.15061948894511684,0.6654460984605167,0.7207488045480704,-0.11780412447085487,1.0,0.8516630064346223,0.15162797250190962,0.7288530958472245
ENSG00000106245,BUD31,0.7212800642160173,0.03763440938091578,0.9855205353462562,0.7259615265276106,0.04940803783931352,0.9684639364597437,0.6399171629165111,-0.15726944634405166,1.0,0.6693498246290457,-0.10003982562928393,1.0
ENSG00000106246,PTCD1,0.13051734495337455,-0.14749335531906116,0.7122568168613839,0.15316529316912014,0.23539228581391614,0.5052742451433422,0.12798343258330222,-0.09205547994350294,1.0,0.1302237012896976,-0.09590739236833068,1.0
ENSG00000160917,CPSF4,0.14837761321015214,-0.1481626640951057,0.7009471093249594,0.15264075449388345,-0.07228669141205746,0.94784779643098,0.1886071638069717,0.29451974032424255,1.0,0.1849176558313706,0.2802215795744054,0.5104619167058316
ENSG00000241468,ATP5MF,3.3920771019987557,-0.004875662453482255,1.0,3.761466840122468,0.23951190910868858,0.39628162475632384,2.785323651220814,-0.3057849111729607,1.0,2.7529290452642075,-0.3520950963950873,0.37699774044863343
ENSG00000198556,ZNF789,0.06502969467852346,0.30026995559293423,0.46017373767723335,0.04615940342083073,-0.4836311376419338,0.22747416645492322,0.06735970135963275,0.2907181701643866,1.0,0.06380961363195183,0.184980301398729,0.8162624150808507
ENSG00000160908,ZNF394,0.11494685467823514,-0.20424955257290112,0.5862917664188992,0.11959481795397053,-0.099599458029072,0.8808736057968841,0.12461544751532058,0.025312859867845816,1.0,0.16798857466370992,0.5210150082882965,0.15823192688412926
ENSG00000196652,ZKSCAN5,0.0641137834858682,0.006301891354691946,1.0,0.06976364380648281,0.2052884563330295,0.6501088864635699,0.047151790951742927,-0.37376467020029613,1.0,0.055996191554569974,-0.19782571723023867,0.8531340289459922
ENSG00000221909,FAM200A,0.0412160036694867,0.3973851555127066,0.3219928117334957,0.030423243163729345,-0.3260809881832083,0.5183334634896819,0.026943880543853098,-0.2618228528643929,1.0,0.03516039934821835,0.025401838740753746,1.0
ENSG00000197343,ZNF655,0.2775210913745438,0.3997132263147114,0.12204368920930743,0.15421437051959358,-0.9003170823113056,0.00024026069491859617,0.23912693982669625,0.016456508907338296,1.0,0.3385816233532138,0.6157611585388798,0.05928090618119862
ENSG00000244219,TMEM225B,0.010075023119207861,0.8802784817983209,0.220667450925424,0.004196309401893703,-1.0157154229896967,0.1791812991630619,0.013471940271926549,1.2203288422729885,1.0,0.005208948051587905,-0.29468725648282756,0.9036334369535722
ENSG00000197037,ZSCAN25,0.03938418128417618,-0.35128187648470277,0.38296340792596245,0.0487820967970143,0.15321973619019147,0.7917353241869828,0.04378380588376129,0.027683764330593164,1.0,0.05729842856746695,0.4120637246363712,0.44766872419376325
ENSG00000106258,CYP3A5,0.0009159111926552601,0.029141867712803915,1.0,0.0005245386752367129,-0.5533722089324957,0.9073022309002167,0.0033679850679816372,2.7057556694432305,1.0,0.0013022370128969762,1.1907395706874144,0.7705979629966921
ENSG00000273407,AC069294.1,0.00045795559632763003,0.44417936699164784,1.0,0.0,-0.8164066147662901,0.7757328621035824,0.0,2.442721263609437,1.0,0.0013022370128969762,2.512667665574776,0.5104619167058316
ENSG00000146833,TRIM4,0.13784463449461665,0.1241633930480619,0.7464321950201502,0.11854574060349711,-0.22507458916940548,0.5734074376486021,0.10103955203944913,-0.3579699281671571,1.0,0.15626844154763714,0.3074095910201833,0.4733282875476913
ENSG00000176402,GJC3,0.02427164660536439,0.417707155630457,0.41729704467244866,0.0204570083342318,-0.018040475935939604,1.0,0.013471940271926549,-0.35082785892313684,1.0,0.014324607141866737,-0.5022826758911956,0.5379905935893858
ENSG00000237640,AC004522.3,0.0018318223853105201,1.7661074618790096,0.36614522615072564,0.0005245386752367129,-0.5533722089324957,0.8726977523122215,0.0,1.442721263609437,1.0,0.0,-0.07229483514637991,1.0
ENSG00000160862,AZGP1,4.391336213185644,0.6252230602980171,0.002365583511097653,2.9222049597437274,-0.3944480418113925,0.11275352088736468,3.82603103722714,0.13294064184015753,1.0,2.2802170095826053,-0.7048640676972397,0.03675795774625951
ENSG00000286923,AC004522.5,0.0018318223853105201,-0.6933241567582868,0.6464128540560428,0.0015736160257101386,-0.8164066147662901,0.5608425008104966,0.0033679850679816372,1.2203288422729885,1.0,0.007813422077381857,2.1500975861900686,0.057375604520748434
ENSG00000106261,ZKSCAN1,0.36773834385108695,0.3605214379447377,0.14856645691164413,0.30318335428682003,-0.12682711060010377,0.7757328621035824,0.24586290996265953,-0.3903967545132494,1.0,0.2604474025793952,-0.3430840810419411,0.4866444482950536
ENSG00000166529,ZSCAN21,0.07144107302711028,0.4259171605989196,0.19889347265381757,0.05350294487414471,-0.2796532070877533,0.545519600372541,0.057255746155687834,-0.02155975468925675,1.0,0.05078724350298207,-0.27392869631603034,0.7348323940204272
ENSG00000166526,ZNF3,0.17310721541184415,0.35559737663477176,0.19876520612693077,0.1348064395358352,-0.25363986015932927,0.48811677510693285,0.13135141765128386,-0.18566351740284848,1.0,0.13803712336707946,-0.14460903996226993,0.9116012184050173
ENSG00000168090,COPS6,0.846759897609788,0.005167289593283081,1.0,0.9284334551689818,0.22184004402204022,0.46763355504655946,0.6904369389362357,-0.30540643684406976,1.0,0.6927900908611913,-0.3305846441334239,0.48024686086232055
ENSG00000166508,MCM7,0.5399296480702758,-0.3463099557918681,0.16624989000369542,0.7747436233246249,0.5306295859753326,0.020472568062049477,0.4243661185656863,-0.5788890303462771,1.0,0.5690775746359785,-0.15497046815565751,0.8685320130311291
ENSG00000221838,AP4M1,0.1433401016505482,-0.19193722167961136,0.5942412441284305,0.18306399765761278,0.39958803537200804,0.15842485765535663,0.07409567149559602,-1.0542337976740637,0.9135394619891747,0.15105949349604922,-0.03692779268970803,1.0
ENSG00000106290,TAF6,0.20699592954008877,-0.1629059446276484,0.63882184945339,0.2208307822746561,-0.004200374578770205,1.0,0.21218305928284314,-0.04779538515742443,1.0,0.2669585876438801,0.327262955098808,0.38501937577923745
ENSG00000242798,AC073842.2,0.0,-1.877748727895714,0.38619007274285194,0.0010490773504734257,0.768555885954866,0.8726977523122215,0.0067359701359632745,4.027683764330592,0.8891505059281954,0.0,0.19073957068741443,1.0
ENSG00000166997,CNPY4,0.0641137834858682,-0.34700661817244516,0.3117400611671055,0.06714095043029925,-0.22021685862187912,0.6216758039515542,0.0808316416315593,0.1796868577756423,1.0,0.11850356817362483,0.8414727672095417,0.01957548310225787
ENSG00000214309,MBLAC1,0.030225069357623584,-0.2579157673275061,0.6144556851586906,0.038291323292280036,0.30558390961232096,0.5685813968273233,0.053887761087706196,0.8022636502965774,1.0,0.024742503245042544,-0.450806458400109,0.5617124268993944
ENSG00000188186,LAMTOR4,2.0470615155845064,-0.531086252496477,0.014858024555550537,2.8687020148695828,0.2582882042352219,0.34974594832926664,3.0884423073391614,0.2786286401011724,1.0,3.1292755419914338,0.3375509531922669,0.336313305488166
ENSG00000146826,MAP11,0.1662378814669297,-0.16436995404712462,0.6437644341525685,0.18673576838426978,0.1139098297630401,0.7948155854540024,0.13135141765128386,-0.4301074959254487,1.0,0.2070556850506192,0.2666396850466728,0.5149609365300627
ENSG00000197093,GAL3ST4,0.06823538385281687,-1.0412474601785942,5.74005827860164e-05,0.1222175113301541,0.24660318275951099,0.5187428971365481,0.12124746244733894,0.17914540720036687,1.0,0.1953355519345464,1.0402659712005038,0.0010190133239590332
ENSG00000213420,GPC2,0.010075023119207861,0.10976032792108814,1.0,0.009966234829497544,0.09048398084222953,1.0,0.0033679850679816372,-0.6161724254441321,1.0,0.01041789610317581,0.2563279123149904,0.9452825750545113
ENSG00000066923,STAG3,0.014196623486156532,-0.8777487278957148,0.0418756787120171,0.019407930983758377,-0.19296996623049711,0.8432924547616965,0.013471940271926549,-0.3918551271831916,1.0,0.04948500649008509,1.6082453255570073,0.0002701364790809309
ENSG00000239521,CASTOR3,0.03159893614660647,-0.7026620213376233,0.03790908336935224,0.0571747156008017,0.7044255485351512,0.03223750684234517,0.033679850679816374,-0.2543516034332569,1.0,0.04557829545139416,0.12035024279601636,0.9517010504031798
ENSG00000213413,PVRIG,0.0022897779816381503,-1.4944200883442083,0.055921012048904525,0.003147232051420277,-0.8835208106248267,0.40196124206475303,0.0033679850679816372,0.27279626216712405,1.0,0.019533555193454642,2.8122279474336835,6.212546199366359e-05
ENSG00000214300,SPDYE3,0.00045795559632763003,0.44417936699164784,1.0,0.0005245386752367129,0.768555885954866,1.0,0.0,2.442721263609437,1.0,0.0,0.9277051648536201,1.0
ENSG00000121716,PILRB,0.500087511189772,0.39232490684303656,0.124620020985146,0.3766187688199598,-0.2990598552036594,0.3463015800526879,0.3031186561183474,-0.5245419499785637,1.0,0.4219247921786203,-0.035579243157958684,1.0
ENSG00000085514,PILRA,0.07556267339405895,-0.9588583311967858,0.00014033626666124017,0.09546603889308174,-0.43684346446827593,0.1634559259558446,0.13808738778724713,0.2830100750291238,1.0,0.27998095777284987,1.663928822752053,1.091577281635859e-09
ENSG00000078487,ZCWPW1,0.044421692843780114,0.5670361147771805,0.11499479921830687,0.027800549787545783,-0.5426458023394369,0.19914308709365866,0.023575895475871463,-0.4641693319990825,1.0,0.037764873374012305,0.11577751300619177,0.9733537529312636
ENSG00000146834,MEPCE,0.3448405640347054,-0.39507455268795577,0.11191522766219505,0.4883455066453797,0.43921667010793186,0.07525841297327608,0.3671103724099985,-0.15168251698380586,1.0,0.40108899997226866,-0.024833481440110328,1.0
ENSG00000241357,AC092849.2,0.00045795559632763003,-0.14078313372950824,1.0,0.0005245386752367129,0.18359338523370994,1.0,0.0,2.027683764330593,1.0,0.0013022370128969762,1.92770516485362,0.6350589791333301
ENSG00000160813,PPP1R35,0.45841355192395766,-0.3742401643647608,0.12925926846752128,0.6110875566507705,0.3093492490008154,0.25541586767906904,0.5254056706051354,-0.028634668324211132,1.0,0.5794954707391543,0.13179412668627333,0.7829184825889318
ENSG00000240211,AC092849.1,0.0032056891742934103,1.8592168662704918,0.13203794073648323,0.0010490773504734257,-0.6464816133239779,0.7680476682613158,0.0,0.7057556694432314,1.0,0.0,-0.8092604293125856,0.6350589791333301
ENSG00000185955,C7orf61,0.0036636447706210403,-0.2927862271745578,0.8632758282116867,0.003147232051420277,-0.5115520332378694,0.6620582095314274,0.0,-0.4958781917264199,1.0,0.01041789610317581,1.7757020714085705,0.06036294645182712
ENSG00000166925,TSC22D4,0.3659065214657764,-0.6296408663000239,0.0052288455334863655,0.4930663547225101,0.05508445211266855,0.9557830212101339,0.4715179095174292,-0.02690612213374921,1.0,0.7852489187768766,0.8745554583348556,0.0014917915536318625
ENSG00000286938,AC092849.3,0.0009159111926552601,0.44417936699164784,1.0,0.0005245386752367129,-0.231444114045134,1.0,0.0,1.7057556694432314,1.0,0.0013022370128969762,1.5126676655747762,0.7312634432671339
ENSG00000166924,NYAP1,0.00045795559632763003,0.44417936699164784,1.0,0.0,-0.8164066147662901,0.7757328621035824,0.0,2.442721263609437,1.0,0.0013022370128969762,2.512667665574776,0.5104619167058316
ENSG00000106351,AGFG2,0.06960925064179976,-0.32633878688558493,0.3484798389447884,0.05979740897698527,-0.6099557372988627,0.051467064546096314,0.07409567149559602,-0.05977907691974682,1.0,0.16147738959922503,1.3035262677361845,2.4004568846617247e-05
ENSG00000205307,SAP25,0.09525476403614705,-0.4995131921063982,0.07144646543701778,0.07972987863598036,-0.8132600594494255,0.0023883988410278627,0.12124746244733894,0.07223020328385488,1.0,0.2773764837470559,1.6211394548329654,2.7420560608003963e-09
ENSG00000077454,LRCH4,0.28347451412680297,-0.3062196702538804,0.2639693399093833,0.2932171194573225,-0.20937817269154912,0.5685813968273233,0.29975067105036574,-0.09976609475541909,1.0,0.5130813830814086,0.8300374784998343,0.003592685669328288
ENSG00000106336,FBXO24,0.0064113783485868206,-0.10836165603713166,1.0,0.005769925427603842,-0.2903378030987014,0.8478034268554385,0.0033679850679816372,-0.10159925261437408,1.0,0.011720133116072784,1.0797082582986706,0.2821721474949073
ENSG00000224729,PCOLCE-AS1,0.0009159111926552601,0.029141867712803915,1.0,0.0005245386752367129,-0.5533722089324957,0.8751600196290305,0.0,1.442721263609437,1.0,0.0026044740257939523,2.0976301662959322,0.3614590578391499
ENSG00000106333,PCOLCE,0.2756892689892333,-1.5994170221607527,2.2120615258821045e-14,0.688719280585804,0.33470213699778983,0.20528406074956315,0.7847405208397216,0.4187734536637921,1.0,1.2228005551102605,1.319734844711993,1.6635243102766916e-07
ENSG00000106330,MOSPD3,0.12731165577908116,-0.7147876742031665,0.0038608176941923255,0.21506085684705228,0.5119712553218569,0.04865193453706213,0.21218305928284314,0.3168773306312409,1.0,0.19403331492164944,0.1868975043930199,0.7005503434523483
ENSG00000106327,TFR2,0.01053297871553549,1.029141867712803,0.1289438893868079,0.003147232051420277,-1.4684833113459828,0.046538247556074254,0.0033679850679816372,-0.22024374911299294,1.0,0.01041789610317581,0.7283963566302134,0.5206783699937341
ENSG00000172354,GNB2,1.991648888428863,-0.6154305169726826,0.003791207918518671,3.3224279689493392,0.6077436615921228,0.004201878217006472,2.4114773086748524,-0.11902780351439324,1.0,2.6253098180003036,0.013916830248271728,1.0
ENSG00000146830,GIGYF1,0.21936073064093478,-0.3836396576256724,0.1423236785286242,0.2974134288592162,0.3408741774238002,0.21365529896757815,0.1886071638069717,-0.45570775325088597,1.0,0.29691003894051055,0.24465437808033785,0.5428126339660692
ENSG00000172336,POP7,0.5284807581620851,-0.04836749950811159,0.9582162571173003,0.5869587775898817,0.20087137666554633,0.546796697511027,0.5186697004691722,-0.0542935378360172,1.0,0.45708519152683863,-0.27345342204360856,0.6072485015237807
ENSG00000130427,EPO,0.005953422752259191,0.9296061941618898,0.43843429598086775,0.0026226933761835645,-0.8164066147662901,0.6286969114880631,0.0067359701359632745,1.2203288422729885,1.0,0.0026044740257939523,-0.29468725648282756,1.0
ENSG00000146839,ZAN,0.0009159111926552601,2.029141867712804,0.37090658356895156,0.0,-0.8164066147662901,0.7757328621035824,0.0,2.442721263609437,1.0,0.0,0.9277051648536201,1.0
ENSG00000196411,EPHB4,0.2706517574296293,-0.32936084207371263,0.22028989981520908,0.35721083783620144,0.3335608745497014,0.2237173861738658,0.29975067105036574,-0.04461262932546428,1.0,0.3138391201081712,0.020019914837299924,1.0
ENSG00000146828,SLC12A9,0.30270864917256346,-0.1865414205939433,0.573216095734997,0.29688889018397946,-0.21352220604787076,0.5589083590400888,0.3165905963902739,-0.039085247882108654,1.0,0.4740142726944993,0.6559138578344643,0.03186937641070869
ENSG00000236305,SLC12A9-AS1,0.015570490275139421,0.6192660735497393,0.3413487815125758,0.008392618803787406,-0.7586911169100015,0.2568000492037627,0.020207910407889825,0.9523956370263562,1.0,0.01041789610317581,-0.15029734714765297,1.0
ENSG00000087077,TRIP6,0.5280228025657574,-0.1524044454598844,0.63882184945339,0.5916796256670122,0.11985201175750804,0.7757328621035824,0.6028693271687131,0.11067642463550731,1.0,0.5690775746359785,0.022425782717790055,1.0
ENSG00000087087,SRRT,0.49321817724485756,-0.17080357516910483,0.6042842846175966,0.5916796256670122,0.26552946695314306,0.36233816469148705,0.35363843213807195,-0.6013978733711927,1.0,0.5430328343780391,0.045725253188028225,0.9936914162696696
ENSG00000176125,UFSP1,0.04900124880705641,0.44417936699164784,0.24573020800710813,0.03094778183896606,-0.6099557372988631,0.12391522230308712,0.047151790951742927,0.28352266876018284,1.0,0.04427605843849719,0.14210479543653776,0.9059816218938199
ENSG00000087085,ACHE,0.0077852451375697105,-0.8121603862681379,0.15574971428655315,0.003147232051420277,-2.1789766941509985,0.00028674473363989256,0.016839925339908187,0.8312865515270893,1.0,0.04036934739980626,2.6546866704472043,6.293530415207761e-08
ENSG00000169894,MUC3A,0.0009159111926552601,0.029141867712803915,1.0,0.0005245386752367129,-0.5533722089324957,0.8726977523122215,0.0,1.442721263609437,1.0,0.0026044740257939523,2.0976301662959322,0.35965596511889686
ENSG00000274993,AC254629.1,0.0,-1.1407831337295082,0.7204085005957571,0.0,-0.8164066147662901,0.7757328621035824,0.0,2.442721263609437,1.0,0.0026044740257939523,4.097630166295932,0.0873684628085067
ENSG00000205277,MUC12,0.005953422752259191,-1.3030545626283851,0.017109457331643253,0.009441696154260831,-0.3758340233803077,0.646736105934391,0.0067359701359632745,-0.24533473007582351,1.0,0.03385816233532138,2.180092326487906,2.5545976360678836e-05
ENSG00000227053,AC105446.1,0.0068693339449144505,-1.0152522516456504,0.08245296689380661,0.006294464102840554,-1.085593247581678,0.082468909863939,0.013471940271926549,0.5682521456932959,1.0,0.03516039934821835,2.320022587632381,1.344142072568148e-05
ENSG00000169871,TRIM56,0.24912784440223074,-0.3406895609978382,0.2031999557853025,0.3058060476630036,0.1445992536178471,0.6985818851629925,0.23912693982669625,-0.26591560749827514,1.0,0.3698353116627412,0.43986983121265677,0.19736412503239587
ENSG00000106366,SERPINE1,0.16440605908161918,-0.7399245696204269,0.002477949180469412,0.18096584295666593,-0.49725560454950046,0.0768515949171655,0.2963826859823841,0.41462895658008336,1.0,0.5000590129524388,1.4702052454530616,4.193555123405205e-08
